CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50
19:30;0;19,41;30145,326;-273,17;25,971;0;2020,366;49,978;0;14161,36;13064,924;0,192;0;1646;0;3000;2000313667;3;235,904;116,731;364,808;0,813;1913,562;49,979;0;14102,619;13129,292;0,212;0;1648;0;3000;2000313669;3;236,76;116,962;358,683;0,784;1418,445;49,98;0;14145,918;13246,334;0,515;0;1433;0;3000;2000324311;3;237,039;116,709;153,427;0,748
19:45;0;9,222;30145,579;-273,17;24,537;0;2020,366;49,96;0;14161,375;13064,924;0;0;1646;0;3000;2000313667;3;236;91,5;455;0,82;1913,562;49,96;0;14102,635;13129,292;0;0;1648;0;3000;2000313669;3;237;86;455;0,788;;;;;;;;;;;;;;;;
20:00;0;4,217;30145,826;-273,17;23,515;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:15;0;1,326;30146,074;-273,17;22,741;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:30;0;1;30146,327;-273,17;22,041;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:45;0;1;30146,574;-273,17;21,558;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:00;0;0,979;30146,827;-273,17;21,392;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:15;0;1;30147,075;-273,17;21,343;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:30;0;0,957;30147,322;-273,17;21,297;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:45;0;0,979;30147,575;-273,17;21,124;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:00;0;1;30147,823;-273,17;20,821;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:15;0;1;30148,071;-273,17;20,76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:30;0;1,085;30148,324;-273,17;20,756;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:45;0;1,109;30148,572;-273,17;20,493;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23:00;0;1,426;30148,824;-273,17;20,339;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23:15;0;1,326;30149,072;-273,17;20,082;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23:30;0;1,63;30149,32;-273,17;19,917;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23:45;0;1,128;30149,574;-273,17;19,97;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
