CSV-Export;Version: 1.01;Separator: Semicolon

;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;SENS0500;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50;WR725-50
19:15;0;34,917;30097,145;-273,17;18,191;0;2016,108;50,001;0;14136,507;13040,992;29,383;81,103;1644;6,654;3000;2000313667;7;237,991;121,327;121,374;0,748;1909,401;50,002;0;14077,533;13105,283;29,065;80,537;1646;6,62;3000;2000313669;7;238,454;121,815;121,861;0,739;1414,625;50,002;0;14121,295;13223,066;21,287;59,259;1431;4,741;3000;2000324311;7;238,037;121,269;122,194;0,706
19:30;0;21,441;30097,385;-273,17;17,139;0;2016,109;49,981;0;14136,748;13041,091;5,452;14,957;1644;1,151;3000;2000313667;3;237,935;116,591;307,753;0,78;1909,401;49,981;0;14077,772;13105,382;5,359;14,88;1646;1,163;3000;2000313669;3;238,293;117,12;306,598;0,762;1414,625;49,983;0;14121,494;13223,232;2,093;4,465;1431;0,326;3000;2000324311;3;237,93;116,093;180,081;0,721
19:45;0;10,7;30097,644;-273,17;15,523;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:00;0;6,022;30097,892;-273,17;14,739;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:15;0;2,283;30098,142;-273,17;14,05;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:30;0;1,022;30098,39;-273,17;13,093;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20:45;0;1,196;30098,64;-273,17;11,941;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:00;0;1;30098,894;-273,17;11,256;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:15;0;1,174;30099,144;-273,17;11,154;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:30;0;1,196;30099,392;-273,17;11,089;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21:45;0;1,13;30099,641;-273,17;11,491;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:00;0;1,043;30099,889;-273,17;11,378;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:15;0;1,065;30100,139;-273,17;10,897;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:30;0;1,191;30100,392;-273,17;10,679;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22:45;0;1,304;30100,64;-273,17;10,33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23:00;0;1,391;30100,887;-273,17;9,987;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23:15;0;1,638;30101,14;-273,17;10,049;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23:30;0;1,391;30101,388;-273,17;10,83;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23:45;0;1,362;30101,641;-273,17;11,073;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
